tiempo;cpu
2.695E-4;58.8
2.384E-4;58.8
2.728E-4;58.8
2.603E-4;58.8
2.764E-4;47.3
2.726E-4;47.3
5.891E-4;47.3
3.186E-4;47.3
3.758E-4;47.3
2.275E-4;47.3
3.25E-4;47.3
2.356E-4;47.3
2.238E-4;55.3
2.226E-4;55.3
1.954E-4;55.3
2.275E-4;55.3
2.422E-4;55.3
2.976E-4;55.3
2.33E-4;55.3
2.039E-4;55.3
1.985E-4;55.3
2.443E-4;49.0
2.505E-4;49.0
2.62E-4;49.0
2.45E-4;49.0
3.388E-4;49.0
2.589E-4;49.0
5.054E-4;49.0
1.948E-4;49.0
3.851E-4;60.5
1.979E-4;60.5
8.944E-4;60.5
2.499E-4;60.5
2.357E-4;60.5
2.89E-4;60.5
2.431E-4;60.5
1.871E-4;60.5
2.139E-4;57.9
2.384E-4;57.9
2.39E-4;57.9
1.96E-4;57.9
2.569E-4;57.9
2.39E-4;57.9
1.948E-4;57.9
2.491E-4;57.9
2.112E-4;54.5
2.743E-4;54.5
2.603E-4;54.5
3.022E-4;54.5
2.942E-4;54.5
2.458E-4;54.5
3.224E-4;54.5
3.29E-4;61.8
2.218E-4;61.8
3.963E-4;61.8
2.778E-4;61.8
4.976E-4;61.8
2.541E-4;61.8
2.858E-4;61.8
3.43E-4;61.8
3.798E-4;60.1
2.551E-4;60.1
1.994E-4;60.1
2.397E-4;60.1
3.27E-4;60.1
2.936E-4;60.1
2.06E-4;60.1
6.935E-4;60.1
3.365E-4;59.1
2.486E-4;59.1
2.943E-4;59.1
2.864E-4;59.1
2.783E-4;59.1
2.315E-4;59.1
3.424E-4;59.1
2.422E-4;59.1
2.471E-4;59.1
2.354E-4;49.1
2.578E-4;49.1
2.363E-4;49.1
2.173E-4;49.1
2.808E-4;49.1
2.394E-4;49.1
2.328E-4;49.1
7.908E-4;49.1
2.132E-4;49.1
2.411E-4;49.1
2.459E-4;41.1
3.897E-4;41.1
4.073E-4;41.1
2.241E-4;41.1
2.3E-4;41.1
3.297E-4;41.1
2.434E-4;41.1
2.619E-4;41.1
2.341E-4;41.1
3.026E-4;41.1
2.301E-4;42.6
3.247E-4;42.6
2.387E-4;42.6
2.216E-4;42.6
2.189E-4;42.6
2.249E-4;42.6
2.302E-4;42.6
2.549E-4;42.6
2.1E-4;42.6
3.954E-4;37.5
6.796E-4;37.5
2.629E-4;37.5
3.086E-4;37.5
3.74E-4;37.5
3.354E-4;37.5
4.569E-4;37.5
3.653E-4;70.5
2.852E-4;70.5
3.632E-4;70.5
2.758E-4;70.5
6.891E-4;70.5
2.367E-4;70.5
2.653E-4;70.5
2.755E-4;84.4
6.744E-4;84.4
2.865E-4;84.4
2.541E-4;84.4
2.653E-4;84.4
2.332E-4;84.4
3.324E-4;79.7
2.937E-4;79.7
3.654E-4;79.7
3.45E-4;79.7
3.089E-4;79.7
4.032E-4;79.7
4.235E-4;79.7
2.696E-4;79.7
2.681E-4;79.7
2.656E-4;79.7
2.971E-4;44.1
2.501E-4;44.1
2.411E-4;44.1
3.531E-4;44.1
2.973E-4;44.1
2.859E-4;44.1
3.328E-4;44.1
2.884E-4;44.1
3.535E-4;44.1
3.224E-4;44.1
2.619E-4;41.3
2.918E-4;41.3
3.247E-4;41.3
3.482E-4;41.3
2.42E-4;41.3
0.0072173;41.3
2.583E-4;41.3
2.589E-4;41.3
2.855E-4;41.3
3.822E-4;50.5
2.591E-4;50.5
2.943E-4;50.5
2.153E-4;50.5
3.409E-4;50.5
3.343E-4;50.5
2.631E-4;50.5
2.2E-4;50.5
2.225E-4;50.5
2.65E-4;52.1
3.048E-4;52.1
2.492E-4;52.1
2.887E-4;52.1
2.702E-4;52.1
2.483E-4;52.1
3.267E-4;52.1
2.52E-4;52.1
2.361E-4;52.1
2.961E-4;41.8
3.007E-4;41.8
2.552E-4;41.8
2.856E-4;41.8
2.848E-4;41.8
2.521E-4;41.8
2.474E-4;41.8
2.517E-4;41.8
1.994E-4;41.8
3.023E-4;46.4
2.453E-4;46.4
4.013E-4;46.4
2.602E-4;46.4
2.419E-4;46.4
2.882E-4;46.4
3.732E-4;46.4
2.618E-4;46.4
2.691E-4;46.4
2.325E-4;52.4
2.094E-4;52.4
2.423E-4;52.4
2.653E-4;52.4
2.004E-4;52.4
3.175E-4;52.4
1.988E-4;52.4
2.004E-4;52.4
1.942E-4;52.4
2.326E-4;42.3
2.126E-4;42.3
2.17E-4;42.3
2.759E-4;42.3
2.28E-4;42.3
1.993E-4;42.3
2.843E-4;42.3
2.826E-4;42.3
2.03E-4;42.3
2.438E-4;43.9
2.125E-4;43.9
2.43E-4;43.9
7.586E-4;43.9
2.422E-4;43.9
2.289E-4;43.9
2.434E-4;43.9
2.207E-4;43.9
2.137E-4;43.9
2.389E-4;44.8
2.726E-4;44.8
1.929E-4;44.8
2.484E-4;44.8
2.482E-4;44.8
2.198E-4;44.8
2.296E-4;44.8
2.809E-4;44.8
2.116E-4;44.8
2.153E-4;48.4
2.057E-4;48.4
3.383E-4;48.4
2.482E-4;48.4
3.255E-4;48.4
3.268E-4;48.4
2.48E-4;48.4
2.471E-4;48.4
2.143E-4;48.4
2.127E-4;43.4
2.104E-4;43.4
1.915E-4;43.4
5.535E-4;43.4
2.084E-4;43.4
2.283E-4;43.4
2.137E-4;43.4
2.18E-4;43.4
2.434E-4;43.4
2.7E-4;47.9
2.131E-4;47.9
1.753E-4;47.9
2.441E-4;47.9
2.299E-4;47.9
1.794E-4;47.9
2.071E-4;47.9
1.986E-4;47.9
2.22E-4;47.9
1.949E-4;47.9
2.293E-4;40.5
2.029E-4;40.5
2.793E-4;40.5
2.015E-4;40.5
1.798E-4;40.5
4.636E-4;40.5
2.59E-4;40.5
2.343E-4;45.3
2.021E-4;45.3
2.058E-4;45.3
6.761E-4;45.3
2.326E-4;45.3
2.897E-4;45.3
2.089E-4;45.3
3.754E-4;45.3
2.019E-4;45.3
2.116E-4;48.6
2.161E-4;48.6
2.292E-4;48.6
4.1E-4;48.6
1.814E-4;48.6
2.309E-4;48.6
2.398E-4;48.6
2.488E-4;48.6
1.859E-4;48.6
2.189E-4;48.6
2.688E-4;35.3
2.68E-4;35.3
3.337E-4;35.3
2.713E-4;35.3
2.338E-4;35.3
2.12E-4;35.3
2.529E-4;35.3
2.837E-4;35.3
3.006E-4;35.3
1.979E-4;35.3
3.03E-4;40.2
2.056E-4;40.2
2.14E-4;40.2
1.802E-4;40.2
2.081E-4;40.2
1.883E-4;40.2
1.917E-4;40.2
1.985E-4;40.2
1.951E-4;40.2
1.923E-4;40.2
1.76E-4;41.3
2.036E-4;41.3
1.721E-4;41.3
2.209E-4;41.3
2.393E-4;41.3
2.238E-4;41.3
2.023E-4;41.3
1.764E-4;41.3
2.161E-4;41.3
2.175E-4;41.3
1.826E-4;34.7
2.44E-4;34.7
3.363E-4;25.4
3.805E-4;25.4
2.69E-4;25.4
2.681E-4;25.4
2.71E-4;25.4
2.771E-4;25.4
2.53E-4;25.4
2.715E-4;25.4
2.619E-4;75.2
3.216E-4;75.2
2.761E-4;75.2
2.725E-4;75.2
3.193E-4;75.2
2.656E-4;75.2
3.656E-4;86.2
4.174E-4;86.2
3.667E-4;86.2
2.519E-4;86.2
2.633E-4;86.2
3.318E-4;86.2
3.612E-4;86.1
2.168E-4;86.1
2.684E-4;86.1
0.0014105;86.1
2.649E-4;86.1
4.113E-4;86.1
2.434E-4;86.1
3.027E-4;86.1
2.805E-4;86.1
2.36E-4;86.1
2.429E-4;42.6
2.374E-4;42.6
2.832E-4;42.6
2.329E-4;42.6
2.593E-4;42.6
3.407E-4;42.6
2.523E-4;42.6
3.44E-4;42.6
3.441E-4;42.6
2.719E-4;42.6
2.213E-4;37.6
2.323E-4;37.6
3.258E-4;37.6
2.822E-4;37.6
2.076E-4;37.6
2.229E-4;37.6
3.357E-4;37.6
2.11E-4;37.6
7.792E-4;37.6
2.425E-4;46.8
1.996E-4;46.8
2.977E-4;46.8
2.167E-4;46.8
2.204E-4;46.8
2.704E-4;46.8
6.019E-4;46.8
2.76E-4;46.8
2.395E-4;46.8
2.231E-4;44.1
2.971E-4;44.1
2.03E-4;44.1
2.145E-4;44.1
2.224E-4;44.1
2.148E-4;44.1
2.589E-4;44.1
2.177E-4;44.1
3.456E-4;47.2
2.339E-4;47.2
3.312E-4;47.2
2.039E-4;47.2
2.647E-4;47.2
2.219E-4;47.2
2.132E-4;47.2
1.997E-4;47.2
3.012E-4;47.2
3.028E-4;51.4
3.875E-4;51.4
4.005E-4;51.4
5.345E-4;51.4
2.266E-4;51.4
2.056E-4;51.4
2.64E-4;51.4
2.068E-4;51.4
2.076E-4;54.1
2.541E-4;54.1
4.106E-4;54.1
2.387E-4;54.1
2.999E-4;54.1
3.627E-4;54.1
4.218E-4;54.1
2.137E-4;54.1
2.626E-4;54.1
2.236E-4;43.2
2.43E-4;43.2
2.877E-4;43.2
2.078E-4;43.2
1.99E-4;43.2
2.025E-4;43.2
2.544E-4;43.2
2.284E-4;43.2
2.459E-4;43.2
2.155E-4;47.4
2.003E-4;47.4
2.919E-4;47.4
2.397E-4;47.4
1.985E-4;47.4
2.112E-4;47.4
2.445E-4;47.4
1.642E-4;47.4
2.572E-4;47.4
2.096E-4;47.5
2.118E-4;47.5
1.956E-4;47.5
2.359E-4;47.5
2.0E-4;47.5
2.161E-4;47.5
2.267E-4;47.5
2.391E-4;47.5
2.761E-4;47.5
2.571E-4;49.4
6.264E-4;49.4
2.111E-4;49.4
2.208E-4;49.4
2.124E-4;49.4
2.278E-4;49.4
4.353E-4;49.4
2.257E-4;49.4
1.824E-4;49.4
2.351E-4;47.1
2.638E-4;47.1
2.074E-4;47.1
2.061E-4;47.1
1.918E-4;47.1
2.422E-4;47.1
2.155E-4;47.1
2.494E-4;47.1
7.645E-4;47.1
2.403E-4;47.2
2.674E-4;47.2
2.07E-4;47.2
1.978E-4;47.2
2.254E-4;47.2
2.129E-4;47.2
2.134E-4;47.2
2.106E-4;47.2
2.974E-4;47.2
4.477E-4;45.9
2.095E-4;45.9
2.364E-4;45.9
2.367E-4;45.9
2.123E-4;45.9
2.479E-4;45.9
2.006E-4;45.9
2.07E-4;45.9
2.313E-4;45.9
2.135E-4;46.5
3.219E-4;46.5
1.857E-4;46.5
2.125E-4;46.5
2.011E-4;46.5
1.885E-4;46.5
2.129E-4;46.5
2.303E-4;46.5
2.316E-4;46.5
2.046E-4;42.2
2.04E-4;42.2
2.125E-4;42.2
2.969E-4;42.2
3.054E-4;42.2
3.26E-4;42.2
2.028E-4;42.2
2.039E-4;42.2
2.508E-4;42.2
1.886E-4;42.2
2.194E-4;41.0
2.4E-4;41.0
3.046E-4;41.0
2.057E-4;41.0
2.981E-4;41.0
2.116E-4;41.0
2.616E-4;41.0
2.594E-4;41.0
3.038E-4;41.0
1.833E-4;41.0
2.987E-4;41.0
3.075E-4;41.0
3.754E-4;41.0
2.462E-4;41.0
2.113E-4;41.0
2.161E-4;41.0
2.442E-4;41.0
1.982E-4;41.0
2.627E-4;41.0
2.776E-4;41.0
1.653E-4;42.5
4.417E-4;42.5
2.561E-4;42.5
2.587E-4;42.5
2.01E-4;42.5
1.966E-4;42.5
1.971E-4;42.5
1.969E-4;42.5
2.238E-4;42.5
2.056E-4;58.0
1.813E-4;58.0
8.174E-4;58.0
1.798E-4;58.0
2.068E-4;58.0
2.024E-4;58.0
1.917E-4;58.0
2.582E-4;58.0
3.505E-4;31.9
4.561E-4;31.9
2.916E-4;31.9
7.302E-4;31.9
3.532E-4;31.9
2.651E-4;31.9
2.58E-4;31.9
2.137E-4;72.9
2.646E-4;72.9
2.406E-4;72.9
5.264E-4;72.9
2.805E-4;72.9
2.623E-4;72.9
2.376E-4;72.9
2.026E-4;82.1
3.047E-4;82.1
2.244E-4;82.1
2.201E-4;82.1
2.441E-4;82.1
6.464E-4;82.1
2.765E-4;87.5
3.587E-4;87.5
2.139E-4;87.5
2.377E-4;87.5
2.699E-4;87.5
0.0014766;87.5
2.581E-4;87.5
2.615E-4;87.5
2.531E-4;41.3
2.275E-4;41.3
2.544E-4;41.3
2.39E-4;41.3
2.61E-4;41.3
2.225E-4;41.3
5.455E-4;41.3
2.178E-4;41.3
2.63E-4;41.3
2.408E-4;56.0
3.223E-4;56.0
3.44E-4;56.0
2.267E-4;56.0
3.085E-4;56.0
2.739E-4;56.0
2.196E-4;56.0
2.318E-4;56.0
3.603E-4;56.0
3.49E-4;43.3
2.487E-4;43.3
2.123E-4;43.3
2.141E-4;43.3
2.565E-4;43.3
2.321E-4;43.3
2.817E-4;43.3
5.183E-4;43.3
2.069E-4;62.8
3.76E-4;62.8
3.917E-4;62.8
2.576E-4;62.8
2.511E-4;62.8
2.573E-4;62.8
2.89E-4;62.8
2.321E-4;62.8
2.337E-4;62.8
2.431E-4;53.0
2.723E-4;53.0
2.233E-4;53.0
2.5E-4;53.0
1.679E-4;53.0
2.394E-4;53.0
2.332E-4;53.0
2.457E-4;53.0
2.423E-4;53.0
1.934E-4;43.6
2.232E-4;43.6
2.48E-4;43.6
1.89E-4;43.6
5.182E-4;43.6
2.174E-4;43.6
1.898E-4;43.6
1.806E-4;43.6
2.974E-4;43.6
1.9E-4;47.8
2.566E-4;47.8
2.234E-4;47.8
2.092E-4;47.8
2.333E-4;47.8
1.948E-4;47.8
3.153E-4;47.8
2.136E-4;47.8
2.23E-4;47.8
2.079E-4;41.9
2.011E-4;41.9
2.399E-4;41.9
2.059E-4;41.9
2.527E-4;41.9
3.904E-4;41.9
2.467E-4;41.9
2.199E-4;41.9
2.248E-4;41.9
4.122E-4;47.5
2.081E-4;47.5
2.079E-4;47.5
1.962E-4;47.5
2.698E-4;47.5
2.057E-4;47.5
2.621E-4;47.5
2.053E-4;47.5
1.884E-4;47.5
1.816E-4;44.6
2.197E-4;44.6
2.113E-4;44.6
2.016E-4;44.6
2.008E-4;44.6
2.314E-4;44.6
2.049E-4;44.6
2.192E-4;44.6
2.044E-4;44.6
1.94E-4;52.2
2.054E-4;52.2
2.035E-4;52.2
1.907E-4;52.2
2.099E-4;52.2
1.97E-4;52.2
1.929E-4;52.2
2.123E-4;52.2
2.708E-4;43.8
2.167E-4;43.8
2.059E-4;43.8
1.977E-4;43.8
2.196E-4;43.8
1.885E-4;43.8
2.19E-4;43.8
2.375E-4;43.8
2.29E-4;43.8
2.158E-4;41.2
2.557E-4;41.2
2.864E-4;41.2
2.037E-4;41.2
2.063E-4;41.2
2.423E-4;41.2
2.302E-4;41.2
2.047E-4;41.2
2.558E-4;59.9
4.738E-4;59.9
2.563E-4;59.9
2.405E-4;59.9
2.909E-4;59.9
2.055E-4;59.9
2.064E-4;59.9
2.171E-4;59.9
2.631E-4;59.9
3.663E-4;49.2
3.453E-4;49.2
2.226E-4;49.2
2.627E-4;49.2
2.23E-4;49.2
2.055E-4;49.2
2.578E-4;49.2
1.897E-4;49.2
2.14E-4;49.2
2.7E-4;40.2
1.681E-4;40.2
2.029E-4;40.2
2.015E-4;40.2
2.865E-4;40.2
2.712E-4;40.2
1.992E-4;40.2
2.138E-4;40.2
2.827E-4;40.2
4.477E-4;40.2
1.81E-4;37.2
1.811E-4;37.2
1.909E-4;37.2
1.938E-4;37.2
2.019E-4;37.2
1.946E-4;37.2
2.069E-4;37.2
2.785E-4;37.2
2.573E-4;37.2
2.015E-4;41.9
1.968E-4;41.9
1.838E-4;41.9
2.808E-4;41.9
2.139E-4;41.9
2.037E-4;41.9
1.828E-4;41.9
2.228E-4;41.9
3.09E-4;41.9
2.691E-4;35.2
2.314E-4;35.2
1.785E-4;35.2
1.629E-4;35.2
2.51E-4;35.2
2.265E-4;35.2
2.529E-4;35.2
1.88E-4;35.2
1.823E-4;35.2
2.269E-4;35.2
1.824E-4;35.2
2.232E-4;35.2
8.663E-4;35.2
1.841E-4;35.2
2.457E-4;35.2
2.389E-4;35.2
2.625E-4;35.2
1.991E-4;35.2
1.912E-4;35.2
3.488E-4;41.1
3.363E-4;41.1
2.68E-4;41.1
2.429E-4;41.1
2.432E-4;41.1
2.158E-4;41.1
2.783E-4;41.1
2.645E-4;74.5
3.242E-4;74.5
2.62E-4;74.5
3.714E-4;74.5
7.924E-4;74.5
4.745E-4;74.5
2.21E-4;74.5
2.446E-4;81.9
3.269E-4;81.9
4.523E-4;81.9
2.249E-4;81.9
2.423E-4;81.9
3.169E-4;81.9
3.015E-4;87.3
2.413E-4;87.3
2.323E-4;87.3
2.775E-4;87.3
2.723E-4;87.3
3.244E-4;87.3
2.305E-4;87.3
2.635E-4;87.3
2.051E-4;87.3
2.117E-4;43.0
2.761E-4;43.0
2.303E-4;43.0
2.287E-4;43.0
2.296E-4;43.0
2.338E-4;43.0
2.501E-4;43.0
2.425E-4;43.0
2.706E-4;43.0
2.275E-4;48.0
5.661E-4;48.0
2.591E-4;48.0
2.957E-4;48.0
3.897E-4;48.0
2.379E-4;48.0
2.863E-4;48.0
4.307E-4;48.0
2.757E-4;48.0
2.64E-4;41.7
2.65E-4;41.7
2.467E-4;41.7
2.936E-4;41.7
2.209E-4;41.7
3.554E-4;41.7
3.979E-4;41.7
1.899E-4;41.7
1.95E-4;41.7
3.115E-4;48.0
2.163E-4;48.0
2.7E-4;48.0
2.758E-4;48.0
3.073E-4;48.0
1.931E-4;48.0
2.53E-4;48.0
2.23E-4;48.0
2.328E-4;48.0
2.037E-4;54.8
3.39E-4;54.8
2.115E-4;54.8
4.913E-4;54.8
2.101E-4;54.8
2.107E-4;54.8
2.303E-4;54.8
2.054E-4;54.8
2.476E-4;54.8
2.133E-4;48.3
2.334E-4;48.3
2.448E-4;48.3
2.073E-4;48.3
2.354E-4;48.3
2.021E-4;48.3
2.079E-4;48.3
2.268E-4;48.3
2.11E-4;48.3
2.144E-4;43.2
2.028E-4;43.2
2.453E-4;43.2
2.913E-4;43.2
1.831E-4;43.2
1.886E-4;43.2
2.033E-4;43.2
2.068E-4;43.2
2.752E-4;43.2
2.142E-4;40.5
2.217E-4;40.5
2.561E-4;40.5
1.864E-4;40.5
2.219E-4;40.5
2.09E-4;40.5
2.975E-4;40.5
2.098E-4;40.5
1.816E-4;40.5
2.069E-4;49.8
3.165E-4;49.8
1.885E-4;49.8
1.938E-4;49.8
2.679E-4;49.8
2.195E-4;49.8
2.406E-4;49.8
1.993E-4;49.8
2.267E-4;49.8
3.223E-4;41.4
3.276E-4;41.4
1.752E-4;41.4
2.132E-4;41.4
2.364E-4;41.4
2.032E-4;41.4
2.027E-4;41.4
1.92E-4;41.4
4.934E-4;41.4
1.765E-4;49.1
2.47E-4;49.1
2.34E-4;49.1
2.059E-4;49.1
1.7E-4;49.1
2.287E-4;49.1
2.256E-4;49.1
2.027E-4;49.1
1.759E-4;49.1
2.346E-4;47.9
2.124E-4;47.9
2.173E-4;47.9
2.108E-4;47.9
3.43E-4;47.9
2.081E-4;47.9
2.761E-4;47.9
2.173E-4;47.9
2.58E-4;47.9
2.01E-4;43.0
2.023E-4;43.0
2.051E-4;43.0
2.103E-4;43.0
1.746E-4;43.0
2.666E-4;43.0
2.903E-4;43.0
2.212E-4;43.0
2.105E-4;43.0
2.37E-4;48.0
2.107E-4;48.0
2.043E-4;48.0
2.006E-4;48.0
2.009E-4;48.0
2.09E-4;48.0
2.81E-4;48.0
2.638E-4;46.7
2.212E-4;46.7
2.033E-4;46.7
2.399E-4;46.7
2.718E-4;46.7
2.602E-4;46.7
1.764E-4;46.7
1.822E-4;40.5
2.509E-4;40.5
2.641E-4;40.5
2.851E-4;40.5
2.436E-4;40.5
1.829E-4;40.5
1.894E-4;40.5
2.552E-4;36.7
3.551E-4;36.7
2.05E-4;36.7
2.518E-4;36.7
2.649E-4;36.7
2.673E-4;36.7
1.993E-4;36.7
2.112E-4;36.7
2.098E-4;36.7
2.024E-4;36.7
2.23E-4;38.5
2.026E-4;38.5
1.998E-4;38.5
1.611E-4;38.5
2.198E-4;38.5
1.89E-4;38.5
1.879E-4;38.5
2.033E-4;38.5
1.958E-4;38.5
2.182E-4;38.5
2.123E-4;39.4
2.727E-4;39.4
1.997E-4;39.4
1.741E-4;39.4
2.603E-4;39.4
1.971E-4;39.4
2.07E-4;39.4
2.328E-4;39.4
1.981E-4;39.4
2.805E-4;51.0
2.711E-4;51.0
2.255E-4;51.0
2.324E-4;51.0
2.258E-4;51.0
3.353E-4;51.0
2.372E-4;51.0
2.596E-4;51.0
2.406E-4;55.3
1.863E-4;55.3
4.724E-4;30.6
2.888E-4;30.6
2.926E-4;30.6
2.37E-4;30.6
2.726E-4;30.6
2.468E-4;30.6
2.215E-4;30.6
3.255E-4;30.6
2.579E-4;74.3
2.754E-4;74.3
3.578E-4;74.3
2.9E-4;74.3
2.599E-4;74.3
3.094E-4;74.3
2.277E-4;74.3
2.991E-4;85.2
2.206E-4;85.2
2.494E-4;85.2
2.128E-4;85.2
3.338E-4;85.2
2.326E-4;85.2
2.743E-4;85.4
2.375E-4;85.4
2.427E-4;85.4
2.202E-4;85.4
2.736E-4;85.4
6.383E-4;85.4
2.093E-4;85.4
4.131E-4;85.4
2.297E-4;85.4
3.815E-4;85.4
2.096E-4;39.5
2.774E-4;39.5
2.501E-4;39.5
3.063E-4;39.5
3.21E-4;39.5
2.194E-4;39.5
2.617E-4;39.5
2.164E-4;39.5
2.409E-4;39.5
2.127E-4;38.6
2.277E-4;38.6
3.377E-4;38.6
2.182E-4;38.6
2.226E-4;38.6
2.531E-4;38.6
2.616E-4;38.6
4.644E-4;38.6
2.918E-4;38.6
2.15E-4;38.2
2.564E-4;38.2
2.823E-4;38.2
3.147E-4;38.2
2.268E-4;38.2
1.971E-4;38.2
2.236E-4;38.2
2.02E-4;38.2
