tiempo;cpu
2.809E-4;35.5
2.656E-4;35.5
3.038E-4;35.5
1.946E-4;35.5
2.49E-4;35.5
2.434E-4;35.5
2.693E-4;35.5
3.006E-4;35.5
2.884E-4;35.5
3.316E-4;45.3
3.038E-4;45.3
2.162E-4;45.3
2.328E-4;45.3
1.908E-4;45.3
2.125E-4;45.3
2.091E-4;45.3
2.361E-4;45.3
2.606E-4;59.0
2.041E-4;59.0
1.587E-4;59.0
2.345E-4;59.0
1.988E-4;59.0
2.144E-4;59.0
2.786E-4;59.0
1.938E-4;59.0
1.953E-4;59.0
1.981E-4;48.1
2.557E-4;48.1
1.911E-4;48.1
2.141E-4;48.1
2.409E-4;48.1
1.998E-4;48.1
3.423E-4;33.0
3.387E-4;33.0
3.232E-4;33.0
0.0015456;33.0
2.608E-4;33.0
2.679E-4;33.0
3.749E-4;33.0
6.116E-4;82.3
3.109E-4;82.3
2.574E-4;82.3
2.533E-4;82.3
2.386E-4;82.3
2.372E-4;82.3
2.171E-4;82.3
2.378E-4;81.2
3.635E-4;81.2
2.227E-4;81.2
2.511E-4;81.2
3.416E-4;81.2
3.475E-4;81.2
3.848E-4;83.5
2.302E-4;83.5
2.554E-4;83.5
2.796E-4;83.5
2.776E-4;83.5
2.318E-4;83.5
2.519E-4;83.5
1.945E-4;83.5
2.243E-4;83.5
3.272E-4;83.5
2.566E-4;39.5
2.893E-4;39.5
2.644E-4;39.5
2.795E-4;39.5
2.936E-4;39.5
2.246E-4;39.5
3.032E-4;39.5
2.323E-4;39.5
2.246E-4;39.5
2.211E-4;39.5
2.458E-4;36.3
2.873E-4;36.3
2.731E-4;36.3
2.08E-4;36.3
2.458E-4;36.3
1.942E-4;36.3
2.126E-4;36.3
2.041E-4;36.3
3.771E-4;36.3
2.034E-4;36.3
2.232E-4;44.3
2.09E-4;44.3
2.596E-4;44.3
2.502E-4;44.3
2.498E-4;44.3
2.432E-4;44.3
2.336E-4;44.3
3.598E-4;44.3
1.986E-4;44.3
3.654E-4;42.6
2.587E-4;42.6
2.192E-4;42.6
2.037E-4;42.6
2.132E-4;42.6
3.976E-4;42.6
2.245E-4;42.6
2.127E-4;42.6
2.123E-4;42.6
2.302E-4;45.1
2.72E-4;45.1
2.262E-4;45.1
2.882E-4;45.1
2.153E-4;45.1
2.643E-4;45.1
2.627E-4;45.1
1.934E-4;45.1
2.194E-4;45.1
2.161E-4;46.3
1.986E-4;46.3
2.223E-4;46.3
2.228E-4;46.3
1.957E-4;46.3
2.481E-4;46.3
1.921E-4;46.3
2.0E-4;46.3
2.068E-4;46.3
2.665E-4;46.8
2.105E-4;46.8
3.53E-4;46.8
2.221E-4;46.8
2.166E-4;46.8
2.884E-4;46.8
2.246E-4;46.8
1.864E-4;46.8
2.85E-4;46.8
2.003E-4;44.8
2.119E-4;44.8
2.033E-4;44.8
2.326E-4;44.8
2.799E-4;44.8
1.957E-4;44.8
1.981E-4;44.8
1.997E-4;44.8
2.044E-4;44.8
1.97E-4;38.8
2.096E-4;38.8
2.082E-4;38.8
2.079E-4;38.8
1.689E-4;38.8
2.099E-4;38.8
2.107E-4;38.8
1.998E-4;38.8
2.011E-4;38.8
2.126E-4;49.3
1.899E-4;49.3
2.584E-4;49.3
2.092E-4;49.3
2.116E-4;49.3
1.998E-4;49.3
2.444E-4;49.3
2.59E-4;49.3
2.068E-4;49.3
2.032E-4;42.0
1.99E-4;42.0
2.142E-4;42.0
2.061E-4;42.0
2.495E-4;42.0
1.92E-4;42.0
1.801E-4;42.0
2.426E-4;42.0
2.183E-4;42.0
1.65E-4;39.9
1.924E-4;39.9
3.556E-4;39.9
3.147E-4;39.9
1.793E-4;39.9
2.179E-4;39.9
2.616E-4;39.9
2.129E-4;39.9
1.808E-4;39.9
1.978E-4;43.9
2.349E-4;43.9
4.484E-4;43.9
4.213E-4;43.9
2.056E-4;43.9
3.459E-4;43.9
1.887E-4;43.9
1.75E-4;43.9
2.973E-4;43.9
1.737E-4;43.1
2.359E-4;43.1
1.997E-4;43.1
1.807E-4;43.1
2.477E-4;43.1
1.834E-4;43.1
1.951E-4;43.1
2.609E-4;43.1
2.482E-4;43.1
2.076E-4;46.2
2.07E-4;46.2
2.387E-4;46.2
2.01E-4;46.2
2.293E-4;46.2
2.222E-4;46.2
3.251E-4;46.2
2.023E-4;46.2
1.951E-4;38.5
2.224E-4;38.5
2.195E-4;38.5
3.04E-4;38.5
2.686E-4;38.5
2.825E-4;38.5
2.994E-4;38.5
1.708E-4;38.5
2.043E-4;38.5
2.096E-4;38.5
